# Water quality, monthly mean per site, from the Waterbase v2025_1 disaggregated data.
# German sites on a study river within 50 km of a study reactor.
# Built by waterbase_disaggregated.py.
site_id,site_name,water_body_name,latitude,longitude,study_river,position,nearest_upstream_plant,nearest_upstream_group,along_river_km,distance_band,determinand,year,month,mean_value,n_samples
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,4,10.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,5,17.4,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,6,23.0,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,7,20.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,8,21.0,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,9,12.9,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,10,12.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,11,7.5,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2022,12,2.9,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,1,3.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,2,3.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,3,8.0,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,4,8.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,6,20.5,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,7,22.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,8,21.6,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,9,18.7,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,10,11.6,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,11,7.7,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2023,12,5.2,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,1,2.1,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,2,8.5,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,3,9.0,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,4,13.6,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,5,16.4,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,6,16.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,7,19.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,8,20.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,9,13.8,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,10,10.3,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,11,7.2,1
DESM_DEBY_16122,HALLSTADT BRUECKE,MAIN VON KLOSTER BANZ BIS EINMUENDUNG DER REGNITZ,49.92454,10.86251,Main,upstream,,,,,water_temperature,2024,12,5.5,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,1,4.6,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,2,6.2,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,3,7.0,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,4,13.6,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,5,15.8,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,6,18.8,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,7,20.7,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,8,23.8,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,9,17.8,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,10,14.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2020,11,8.1,2
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,1,2.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,2,5.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,3,5.4,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,4,12.4,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,5,13.9,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,6,23.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,7,19.4,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,8,21.5,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,9,18.8,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,10,11.8,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,11,8.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2021,12,4.3,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,1,4.5,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,2,5.6,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,3,7.5,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,4,11.5,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,5,18.7,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,6,23.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,7,21.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,8,20.4,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,9,14.4,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,10,13.7,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,11,8.9,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2022,12,3.7,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,1,3.4,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,2,5.0,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,3,8.2,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,4,9.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,6,21.0,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,7,22.7,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,8,23.0,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,9,19.7,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,10,13.3,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,11,8.1,1
DESM_DEBY_19268,VIERETH KWOBERWASSER,MAIN VON EINMUENDUNG DER REGNITZ BIS REGIERUNGSBEZIRKSGRENZE OBERFRANKENUNTERFRANKEN,49.92421,10.78723,Main,upstream,,,,,water_temperature,2023,12,5.4,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,1,3.8,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,2,6.2,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,3,8.6,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,4,12.7,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,5,15.0,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,6,18.1,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,7,21.7,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,8,23.0,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,9,19.3,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,10,14.9,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,11,12.2,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2020,12,5.5,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,1,2.6,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,2,5.3,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,3,7.6,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,4,13.7,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,5,15.6,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,6,24.3,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,7,21.6,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,8,21.2,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,9,20.6,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,10,13.1,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,11,8.2,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2021,12,4.1,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,1,4.0,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,2,6.9,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,3,7.7,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,4,12.7,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,5,20.4,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,6,23.5,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,7,23.8,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,8,24.0,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,9,15.2,1
DESM_DEBY_20256,ERLABRUNN KWOW,MAIN VON EINMUENDUNG MAINKANAL BIS EINMUENDUNG FRAENKISCHE SAALE,49.85488,9.85468,Main,downstream,Grafenrheinfeld,staggered_treatment,20.5,10-25,water_temperature,2022,10,14.4,1
